id,display_name,works_count,h_index,country_code,works_api_url
https://openalex.org/A5081725440,Tobias Schmidt,84,35,DE,https://api.openalex.org/works?filter=author.id:A5081725440
https://openalex.org/A5070488104,Angelos Chatzimparmpas,32,7,GR,https://api.openalex.org/works?filter=author.id:A5070488104
https://openalex.org/A5037636074,Kristian Kersting,568,52,DE,https://api.openalex.org/works?filter=author.id:A5037636074
https://openalex.org/A5021624524,Yixiang Cheng,384,61,CN,https://api.openalex.org/works?filter=author.id:A5021624524
https://openalex.org/A5015611534,Xuan Qiu,100,19,CN,https://api.openalex.org/works?filter=author.id:A5015611534
https://openalex.org/A5048789742,Ashton Anderson,87,22,US,https://api.openalex.org/works?filter=author.id:A5048789742
https://openalex.org/A5020144785,Jing Han,180,40,CN,https://api.openalex.org/works?filter=author.id:A5020144785
https://openalex.org/A5036535243,Burak Özturan,30,4,TR,https://api.openalex.org/works?filter=author.id:A5036535243
https://openalex.org/A5063417857,Ke Fang,356,42,CN,https://api.openalex.org/works?filter=author.id:A5063417857
https://openalex.org/A5072090727,The Jin Ai,41,7,TH,https://api.openalex.org/works?filter=author.id:A5072090727
https://openalex.org/A5079517520,Petter Holme,270,52,BE,https://api.openalex.org/works?filter=author.id:A5079517520
https://openalex.org/A5061483468,Carsten Jung,22,7,DE,https://api.openalex.org/works?filter=author.id:A5061483468
https://openalex.org/A5064296964,Abdullah Almaatouq,97,13,SA,https://api.openalex.org/works?filter=author.id:A5064296964
https://openalex.org/A5091158444,Louis M. Chu,102,25,BR,https://api.openalex.org/works?filter=author.id:A5091158444
https://openalex.org/A5021327158,Michal Monselise,14,5,US,https://api.openalex.org/works?filter=author.id:A5021327158
https://openalex.org/A5053200092,Ilia Sucholutsky,74,10,US,https://api.openalex.org/works?filter=author.id:A5053200092
https://openalex.org/A5042920909,Fernando Chirigati,90,16,BR,https://api.openalex.org/works?filter=author.id:A5042920909
https://openalex.org/A5019218689,Cameron Lai,5,1,NZ,https://api.openalex.org/works?filter=author.id:A5019218689
https://openalex.org/A5090271895,Ayush Kanodia,24,7,US,https://api.openalex.org/works?filter=author.id:A5090271895
https://openalex.org/A5091233601,Kelun Lu,3,2,CN,https://api.openalex.org/works?filter=author.id:A5091233601
https://openalex.org/A5059787882,Michele Tizzoni,115,30,US,https://api.openalex.org/works?filter=author.id:A5059787882
https://openalex.org/A5042359253,Anastasios Evgenidis,39,10,GR,https://api.openalex.org/works?filter=author.id:A5042359253
https://openalex.org/A5052076681,Yilun Xu,63,18,CN,https://api.openalex.org/works?filter=author.id:A5052076681
https://openalex.org/A5072569969,George Xu,27,13,US,https://api.openalex.org/works?filter=author.id:A5072569969
https://openalex.org/A5039092140,Madison K. Landry,1,1,US,https://api.openalex.org/works?filter=author.id:A5039092140
https://openalex.org/A5004151123,Ankit Aich,13,4,US,https://api.openalex.org/works?filter=author.id:A5004151123
https://openalex.org/A5082698243,Cameron Martel,46,15,US,https://api.openalex.org/works?filter=author.id:A5082698243
https://openalex.org/A5002984043,Daniel Romero,99,12,FR,https://api.openalex.org/works?filter=author.id:A5002984043
https://openalex.org/A5066288697,Nathan Bartley,16,6,US,https://api.openalex.org/works?filter=author.id:A5066288697
https://openalex.org/A5039712245,Sanjay Kairam,25,13,US,https://api.openalex.org/works?filter=author.id:A5039712245
https://openalex.org/A5011857931,Bhargav Srinivasa Desikan,20,6,IT,https://api.openalex.org/works?filter=author.id:A5011857931
https://openalex.org/A5063223563,Paramveer S. Dhillon,69,17,US,https://api.openalex.org/works?filter=author.id:A5063223563
https://openalex.org/A5061723972,Federico Zimmerman,1,1,AR,https://api.openalex.org/works?filter=author.id:A5061723972
https://openalex.org/A5074624254,Armin Shams,6,1,IR,https://api.openalex.org/works?filter=author.id:A5074624254
https://openalex.org/A5030047353,Shagun Jhaver,41,15,NL,https://api.openalex.org/works?filter=author.id:A5030047353
https://openalex.org/A5035201433,Ting Luo,227,30,CN,https://api.openalex.org/works?filter=author.id:A5035201433
https://openalex.org/A5060905224,Rachel Kornfield,92,26,US,https://api.openalex.org/works?filter=author.id:A5060905224
https://openalex.org/A5006695988,Julian Kohne,10,4,DE,https://api.openalex.org/works?filter=author.id:A5006695988
https://openalex.org/A5101128468,Yongwei Yang,22,9,US,https://api.openalex.org/works?filter=author.id:A5101128468
https://openalex.org/A5016545677,Emma Wang,38,10,US,https://api.openalex.org/works?filter=author.id:A5016545677
https://openalex.org/A5112943904,Felix Patrick Sedgwick Wallis,1,0,GB,https://api.openalex.org/works?filter=author.id:A5112943904
https://openalex.org/A5072650488,Kei Ichikawa,2,2,JP,https://api.openalex.org/works?filter=author.id:A5072650488
https://openalex.org/A5034728614,Matti Nelimarkka,80,17,FI,https://api.openalex.org/works?filter=author.id:A5034728614
https://openalex.org/A5002575847,Angelina Wang,38,12,US,https://api.openalex.org/works?filter=author.id:A5002575847
https://openalex.org/A5040250751,Xingyun Wu,9,6,CN,https://api.openalex.org/works?filter=author.id:A5040250751
https://openalex.org/A5009943357,Keith Burghardt,141,11,US,https://api.openalex.org/works?filter=author.id:A5009943357
https://openalex.org/A5075302056,Mona Sloane,49,9,GB,https://api.openalex.org/works?filter=author.id:A5075302056
https://openalex.org/A5103137192,Yan Leng,160,43,CN,https://api.openalex.org/works?filter=author.id:A5103137192
https://openalex.org/A5093108990,Una Joh,1,1,US,https://api.openalex.org/works?filter=author.id:A5093108990
https://openalex.org/A5042355795,Matthew Groh,61,15,US,https://api.openalex.org/works?filter=author.id:A5042355795
https://openalex.org/A5022479813,Anjalie Field,138,31,DE,https://api.openalex.org/works?filter=author.id:A5022479813
https://openalex.org/A5006241333,Benjamin Jones,568,46,GB,https://api.openalex.org/works?filter=author.id:A5006241333
https://openalex.org/A5033090175,Neil Malhotra,349,47,US,https://api.openalex.org/works?filter=author.id:A5033090175
https://openalex.org/A5043228682,Eric Horvitz,705,92,US,https://api.openalex.org/works?filter=author.id:A5043228682
https://openalex.org/A5093587867,Duncan Cassells,2,1,FR,https://api.openalex.org/works?filter=author.id:A5093587867
https://openalex.org/A5046987803,Haohan Shi,2,2,GB,https://api.openalex.org/works?filter=author.id:A5046987803
https://openalex.org/A5084047654,Riley Tucker,109,15,MY,https://api.openalex.org/works?filter=author.id:A5084047654
https://openalex.org/A5100725709,Kiho Park,105,23,KR,https://api.openalex.org/works?filter=author.id:A5100725709
https://openalex.org/A5015866712,Ekaterina Landgren,10,1,US,https://api.openalex.org/works?filter=author.id:A5015866712
https://openalex.org/A5073592405,Abraham Bernstein,383,53,US,https://api.openalex.org/works?filter=author.id:A5073592405
https://openalex.org/A5107379548,Nan M. Laird,380,99,US,https://api.openalex.org/works?filter=author.id:A5107379548
https://openalex.org/A5098045215,Teachers College,1,1,,https://api.openalex.org/works?filter=author.id:A5098045215
https://openalex.org/A5100377930,Yiming Wang,239,39,US,https://api.openalex.org/works?filter=author.id:A5100377930
https://openalex.org/A5018574266,Adrian Zhou,9,3,SG,https://api.openalex.org/works?filter=author.id:A5018574266
https://openalex.org/A5101854927,Hazem Ibrahim,25,12,GB,https://api.openalex.org/works?filter=author.id:A5101854927
https://openalex.org/A5016709753,Emily Hu,92,22,US,https://api.openalex.org/works?filter=author.id:A5016709753
https://openalex.org/A5066951068,Amir Tohidi Kalorazi,1,0,,https://api.openalex.org/works?filter=author.id:A5066951068
https://openalex.org/A5067880123,David F. Gendreau,2,2,US,https://api.openalex.org/works?filter=author.id:A5067880123
https://openalex.org/A5059312459,Frances Knight,109,5,GB,https://api.openalex.org/works?filter=author.id:A5059312459
https://openalex.org/A5068825751,Madison Coots,10,3,US,https://api.openalex.org/works?filter=author.id:A5068825751
https://openalex.org/A5091998606,Rojin Ziaei,7,2,US,https://api.openalex.org/works?filter=author.id:A5091998606
https://openalex.org/A5055129683,Neeti Pokhriyal,15,5,US,https://api.openalex.org/works?filter=author.id:A5055129683
https://openalex.org/A5072263832,Johan Ugander,104,22,SE,https://api.openalex.org/works?filter=author.id:A5072263832
https://openalex.org/A5004671843,Leonor Maria Pacheco Santos,244,37,MZ,https://api.openalex.org/works?filter=author.id:A5004671843
https://openalex.org/A5024866661,Joshua Grossman,52,8,US,https://api.openalex.org/works?filter=author.id:A5024866661
https://openalex.org/A5015843011,Reed Orchinik,12,3,US,https://api.openalex.org/works?filter=author.id:A5015843011
https://openalex.org/A5103874297,Tomonori Takahashi,42,10,US,https://api.openalex.org/works?filter=author.id:A5103874297
https://openalex.org/A5030115153,Unchitta Kan,10,2,US,https://api.openalex.org/works?filter=author.id:A5030115153
https://openalex.org/A5116054024,Vanessa Gaete,1,0,,https://api.openalex.org/works?filter=author.id:A5116054024
https://openalex.org/A5111535056,Gyeong Man Choi,132,36,US,https://api.openalex.org/works?filter=author.id:A5111535056
https://openalex.org/A5060488949,Lukas Otto,41,15,NL,https://api.openalex.org/works?filter=author.id:A5060488949
https://openalex.org/A5057871177,Felix Schmidt,97,30,DK,https://api.openalex.org/works?filter=author.id:A5057871177
https://openalex.org/A5077795637,Jennifer Pan,245,28,US,https://api.openalex.org/works?filter=author.id:A5077795637
https://openalex.org/A5021142594,Sayuri Kohmura,8,2,JP,https://api.openalex.org/works?filter=author.id:A5021142594
https://openalex.org/A5007612664,Roman Kyrychenko,4,2,UA,https://api.openalex.org/works?filter=author.id:A5007612664
https://openalex.org/A5097499093,Science and Technology Department Royal Society of Chemistry,1,1,,https://api.openalex.org/works?filter=author.id:A5097499093
https://openalex.org/A5057805246,Tristram J. Alexander,112,25,AU,https://api.openalex.org/works?filter=author.id:A5057805246
https://openalex.org/A5087795032,Sadamori Kojaku,33,10,GB,https://api.openalex.org/works?filter=author.id:A5087795032
https://openalex.org/A5043131201,Misha Teplitskiy,49,11,US,https://api.openalex.org/works?filter=author.id:A5043131201
https://openalex.org/A5045607021,Calvin Isch,22,5,US,https://api.openalex.org/works?filter=author.id:A5045607021
https://openalex.org/A5005421447,Yi Yang,1154,130,US,https://api.openalex.org/works?filter=author.id:A5005421447
https://openalex.org/A5087692270,Tom Griffiths,152,18,AU,https://api.openalex.org/works?filter=author.id:A5087692270
https://openalex.org/A5063618782,Sang Hoon Chae,68,25,KR,https://api.openalex.org/works?filter=author.id:A5063618782
https://openalex.org/A5114386800,Abraham Israeli,2,0,,https://api.openalex.org/works?filter=author.id:A5114386800
https://openalex.org/A5039707142,Byunghwee Lee,14,4,KR,https://api.openalex.org/works?filter=author.id:A5039707142
https://openalex.org/A5041120433,Zheng‐Xiang Li,487,100,CN,https://api.openalex.org/works?filter=author.id:A5041120433
https://openalex.org/A5081816161,Saran Tenzin Tamang,17,6,LK,https://api.openalex.org/works?filter=author.id:A5081816161
https://openalex.org/A5101768809,Jason Burton,84,7,US,https://api.openalex.org/works?filter=author.id:A5101768809
https://openalex.org/A5046908604,Taha Yasseri,176,28,US,https://api.openalex.org/works?filter=author.id:A5046908604
https://openalex.org/A5011455638,Stefania Ionescu,10,2,CH,https://api.openalex.org/works?filter=author.id:A5011455638
https://openalex.org/A5110702582,Sidney Redner,117,22,US,https://api.openalex.org/works?filter=author.id:A5110702582
https://openalex.org/A5071586190,Tiziano Piccardi,56,9,FR,https://api.openalex.org/works?filter=author.id:A5071586190
https://openalex.org/A5042418453,Sonia Jaffe,51,13,US,https://api.openalex.org/works?filter=author.id:A5042418453
https://openalex.org/A5035112177,Johann Demetrio Gaebler,1,1,,https://api.openalex.org/works?filter=author.id:A5035112177
https://openalex.org/A5076364930,Farnaz Jahanbakhsh,15,8,US,https://api.openalex.org/works?filter=author.id:A5076364930
https://openalex.org/A5071261828,James Evans,696,59,US,https://api.openalex.org/works?filter=author.id:A5071261828
https://openalex.org/A5061941192,Priyanka Goonetilleke,5,2,US,https://api.openalex.org/works?filter=author.id:A5061941192
https://openalex.org/A5025069859,Alessia Antelmi,33,8,IT,https://api.openalex.org/works?filter=author.id:A5025069859
https://openalex.org/A5076145498,Miftahul Jannat Mokarrama,6,4,BD,https://api.openalex.org/works?filter=author.id:A5076145498
https://openalex.org/A5035002710,Tran Truong,6,3,CA,https://api.openalex.org/works?filter=author.id:A5035002710
https://openalex.org/A5033208803,Tom Theile,18,4,CZ,https://api.openalex.org/works?filter=author.id:A5033208803
https://openalex.org/A5100640251,Qiwei Li,216,26,US,https://api.openalex.org/works?filter=author.id:A5100640251
https://openalex.org/A5079213654,Dilrukshi Gamage,49,14,LK,https://api.openalex.org/works?filter=author.id:A5079213654
https://openalex.org/A5004596083,Fırat Duruşan,20,5,TR,https://api.openalex.org/works?filter=author.id:A5004596083
https://openalex.org/A5026429870,Jad Kabbara,29,4,CA,https://api.openalex.org/works?filter=author.id:A5026429870
https://openalex.org/A5100374296,Jaehong Kim,75,22,KR,https://api.openalex.org/works?filter=author.id:A5100374296
https://openalex.org/A5112067144,Xiaozhen Wu,53,19,CN,https://api.openalex.org/works?filter=author.id:A5112067144
https://openalex.org/A5115594465,Anqi Shao,16,4,CN,https://api.openalex.org/works?filter=author.id:A5115594465
https://openalex.org/A5097398930,Sean Noh,6,0,US,https://api.openalex.org/works?filter=author.id:A5097398930
https://openalex.org/A5100670406,Edward Lee,385,54,SG,https://api.openalex.org/works?filter=author.id:A5100670406
https://openalex.org/A5003148044,Max Song,1,1,HK,https://api.openalex.org/works?filter=author.id:A5003148044
https://openalex.org/A5034406723,Luca Maria Aiello,223,36,IT,https://api.openalex.org/works?filter=author.id:A5034406723
https://openalex.org/A5053640148,Sarah Shugars,30,8,US,https://api.openalex.org/works?filter=author.id:A5053640148
https://openalex.org/A5029821479,Salvatore Giorgi,128,21,US,https://api.openalex.org/works?filter=author.id:A5029821479
https://openalex.org/A5102922371,Jinhyuk Yun,40,6,KR,https://api.openalex.org/works?filter=author.id:A5102922371
https://openalex.org/A5064591138,Angelita Repetto,4,1,US,https://api.openalex.org/works?filter=author.id:A5064591138
https://openalex.org/A5091142592,Michael Guerzhoy,41,5,FR,https://api.openalex.org/works?filter=author.id:A5091142592
https://openalex.org/A5057650206,Frank Schweitzer,488,56,CH,https://api.openalex.org/works?filter=author.id:A5057650206
https://openalex.org/A5005121779,Daniel Rock,25,14,US,https://api.openalex.org/works?filter=author.id:A5005121779
https://openalex.org/A5046126345,David Jurgens,189,35,GB,https://api.openalex.org/works?filter=author.id:A5046126345
https://openalex.org/A5101776956,Jiayi Zhu,139,28,CN,https://api.openalex.org/works?filter=author.id:A5101776956
https://openalex.org/A5072436705,Anastasia Karpova,8,2,,https://api.openalex.org/works?filter=author.id:A5072436705
https://openalex.org/A5021589283,Laura Boeschoten,44,8,NL,https://api.openalex.org/works?filter=author.id:A5021589283
https://openalex.org/A5050101991,Martin Hilbert,159,26,US,https://api.openalex.org/works?filter=author.id:A5050101991
https://openalex.org/A5081248593,Natascha Just,118,17,FR,https://api.openalex.org/works?filter=author.id:A5081248593
https://openalex.org/A5113325281,H. Christina Fan,21,13,US,https://api.openalex.org/works?filter=author.id:A5113325281
https://openalex.org/A5035107313,Joshua Garland,80,15,US,https://api.openalex.org/works?filter=author.id:A5035107313
https://openalex.org/A5076690603,Giulia Martini,198,28,IT,https://api.openalex.org/works?filter=author.id:A5076690603
https://openalex.org/A5015770363,Kevin Munger,212,19,US,https://api.openalex.org/works?filter=author.id:A5015770363
https://openalex.org/A5064910304,Doug Beeferman,40,12,US,https://api.openalex.org/works?filter=author.id:A5064910304
https://openalex.org/A5029104172,Alex Rutherford,53,13,US,https://api.openalex.org/works?filter=author.id:A5029104172
https://openalex.org/A5102971731,Suhyoung Choi,98,14,KR,https://api.openalex.org/works?filter=author.id:A5102971731
https://openalex.org/A5100757577,Anqi Liu,173,21,US,https://api.openalex.org/works?filter=author.id:A5100757577
https://openalex.org/A5078030567,Mingshan Jia,13,4,AU,https://api.openalex.org/works?filter=author.id:A5078030567
https://openalex.org/A5106163755,Rebecca Auger,1,0,,https://api.openalex.org/works?filter=author.id:A5106163755
https://openalex.org/A5028187016,Tom Wilson,265,29,US,https://api.openalex.org/works?filter=author.id:A5028187016
https://openalex.org/A5061444760,Fereshteh Amini,31,11,US,https://api.openalex.org/works?filter=author.id:A5061444760
https://openalex.org/A5011195481,Manoel Horta Ribeiro,110,14,BR,https://api.openalex.org/works?filter=author.id:A5011195481
https://openalex.org/A5089890523,Anubhab Das,9,4,IN,https://api.openalex.org/works?filter=author.id:A5089890523
https://openalex.org/A5024307786,Miho Tanaka,272,35,JP,https://api.openalex.org/works?filter=author.id:A5024307786
https://openalex.org/A5053938061,Santo Fortunato,207,58,US,https://api.openalex.org/works?filter=author.id:A5053938061
https://openalex.org/A5101799446,Toru Takahashi,384,44,JP,https://api.openalex.org/works?filter=author.id:A5101799446
https://openalex.org/A5062365263,Fengli Xu,105,23,CN,https://api.openalex.org/works?filter=author.id:A5062365263
https://openalex.org/A5089054864,David D. Fang,222,43,CN,https://api.openalex.org/works?filter=author.id:A5089054864
https://openalex.org/A5100406825,Xinxin Wang,248,33,,https://api.openalex.org/works?filter=author.id:A5100406825
https://openalex.org/A5092002730,Katie Spoon,9,2,US,https://api.openalex.org/works?filter=author.id:A5092002730
https://openalex.org/A5107545627,Maya Josifovska,1,0,,https://api.openalex.org/works?filter=author.id:A5107545627
https://openalex.org/A5017229269,Kathryn Stanton,10,2,US,https://api.openalex.org/works?filter=author.id:A5017229269
https://openalex.org/A5011168888,Homa Hosseinmardi,21,12,US,https://api.openalex.org/works?filter=author.id:A5011168888
https://openalex.org/A5035739105,Ben Rochford,3,1,US,https://api.openalex.org/works?filter=author.id:A5035739105
https://openalex.org/A5053550738,Qingxing Dong,19,10,CN,https://api.openalex.org/works?filter=author.id:A5053550738
https://openalex.org/A5098732389,Steven Lauterwasser,1,0,US,https://api.openalex.org/works?filter=author.id:A5098732389
https://openalex.org/A5069053848,Moritz Willig,12,3,DE,https://api.openalex.org/works?filter=author.id:A5069053848
https://openalex.org/A5078228552,Daria Kravets,9,3,UA,https://api.openalex.org/works?filter=author.id:A5078228552
https://openalex.org/A5057239197,Calum Young,4,3,US,https://api.openalex.org/works?filter=author.id:A5057239197
https://openalex.org/A5037009852,Yang Zou,96,38,CN,https://api.openalex.org/works?filter=author.id:A5037009852
https://openalex.org/A5011126050,Makoto Mizuno,265,35,JP,https://api.openalex.org/works?filter=author.id:A5011126050
https://openalex.org/A5007178020,Yoshi Meke Bird,2,1,,https://api.openalex.org/works?filter=author.id:A5007178020
https://openalex.org/A5101275716,Yiwei Xu,90,23,CN,https://api.openalex.org/works?filter=author.id:A5101275716
https://openalex.org/A5085580030,Zhuoyu Shi,1,1,GB,https://api.openalex.org/works?filter=author.id:A5085580030
https://openalex.org/A5011228873,Alessandro Flammini,257,67,US,https://api.openalex.org/works?filter=author.id:A5011228873
https://openalex.org/A5089998951,Yanru Jiang,31,7,TW,https://api.openalex.org/works?filter=author.id:A5089998951
https://openalex.org/A5111458986,Eric G. Manning,98,16,US,https://api.openalex.org/works?filter=author.id:A5111458986
https://openalex.org/A5002034958,Christopher M. Danforth,209,33,US,https://api.openalex.org/works?filter=author.id:A5002034958
https://openalex.org/A5041845200,Aditya Gulati,24,4,US,https://api.openalex.org/works?filter=author.id:A5041845200
https://openalex.org/A5043488321,Aleksei Gorgadze,7,3,RU,https://api.openalex.org/works?filter=author.id:A5043488321
https://openalex.org/A5022229311,James Alex Bonus,38,12,US,https://api.openalex.org/works?filter=author.id:A5022229311
https://openalex.org/A5067139014,Yan Jiang,672,65,CN,https://api.openalex.org/works?filter=author.id:A5067139014
https://openalex.org/A5006251372,Jonas A. Schlicht,1,1,NL,https://api.openalex.org/works?filter=author.id:A5006251372
https://openalex.org/A5030740380,Koichi Onoue,26,7,JP,https://api.openalex.org/works?filter=author.id:A5030740380
https://openalex.org/A5065210070,Hsuan‐Wei Lee,66,14,US,https://api.openalex.org/works?filter=author.id:A5065210070
https://openalex.org/A5068785814,Wakaba Tateishi,2,0,JP,https://api.openalex.org/works?filter=author.id:A5068785814
https://openalex.org/A5079825006,Thomas W. Malone,245,60,US,https://api.openalex.org/works?filter=author.id:A5079825006
https://openalex.org/A5032694172,Kenneth Joseph,146,23,DK,https://api.openalex.org/works?filter=author.id:A5032694172
https://openalex.org/A5070251006,Suining He,85,27,GB,https://api.openalex.org/works?filter=author.id:A5070251006
https://openalex.org/A5001994692,Esin Durmus,56,20,US,https://api.openalex.org/works?filter=author.id:A5001994692
https://openalex.org/A5085600426,Cameron Alexander Hurd Price,31,20,GB,https://api.openalex.org/works?filter=author.id:A5085600426
https://openalex.org/A5018964666,Lanu Kim,21,6,US,https://api.openalex.org/works?filter=author.id:A5018964666
https://openalex.org/A5028191957,Junsol Kim,15,5,KR,https://api.openalex.org/works?filter=author.id:A5028191957
https://openalex.org/A5101925774,Linjun Zhang,75,17,US,https://api.openalex.org/works?filter=author.id:A5101925774
https://openalex.org/A5100786203,Minsuk Kim,97,16,KR,https://api.openalex.org/works?filter=author.id:A5100786203
https://openalex.org/A5068866693,Levi Kaplan,7,4,MX,https://api.openalex.org/works?filter=author.id:A5068866693
https://openalex.org/A5075447958,Siyun Gan,5,2,CN,https://api.openalex.org/works?filter=author.id:A5075447958
https://openalex.org/A5015755413,Minje Choi,20,8,KR,https://api.openalex.org/works?filter=author.id:A5015755413
https://openalex.org/A5015718160,Marie‐Laure Charpignon,65,12,US,https://api.openalex.org/works?filter=author.id:A5015718160
https://openalex.org/A5009478901,Yini Zhang,51,13,CN,https://api.openalex.org/works?filter=author.id:A5009478901
https://openalex.org/A5068201653,Sara Bonati,42,7,IT,https://api.openalex.org/works?filter=author.id:A5068201653
https://openalex.org/A5070767948,Dallas Card,60,23,US,https://api.openalex.org/works?filter=author.id:A5070767948
https://openalex.org/A5002709735,Fred Morstatter,187,34,US,https://api.openalex.org/works?filter=author.id:A5002709735
https://openalex.org/A5058939619,Alvin Zhou,59,14,US,https://api.openalex.org/works?filter=author.id:A5058939619
https://openalex.org/A5020882262,Nari Yoo,10,2,KR,https://api.openalex.org/works?filter=author.id:A5020882262
https://openalex.org/A5069900066,Chien‐Hong Cheng,810,87,IN,https://api.openalex.org/works?filter=author.id:A5069900066
https://openalex.org/A5069791094,Milena Tsvetkova,68,12,RU,https://api.openalex.org/works?filter=author.id:A5069791094
https://openalex.org/A5006183921,Cheng-Yang Fu,32,13,TW,https://api.openalex.org/works?filter=author.id:A5006183921
https://openalex.org/A5002511145,Ryan Smith,324,39,AU,https://api.openalex.org/works?filter=author.id:A5002511145
https://openalex.org/A5011820318,Cynthia Dwork,256,76,GB,https://api.openalex.org/works?filter=author.id:A5011820318
https://openalex.org/A5043371507,Yueran Duan,10,2,FI,https://api.openalex.org/works?filter=author.id:A5043371507
https://openalex.org/A5112309835,Pierre‐Yves Oudeyer,330,41,FR,https://api.openalex.org/works?filter=author.id:A5112309835
https://openalex.org/A5044995158,William Brannon,40,11,US,https://api.openalex.org/works?filter=author.id:A5044995158
https://openalex.org/A5077807993,Upasana Dutta,2,1,,https://api.openalex.org/works?filter=author.id:A5077807993
https://openalex.org/A5067953991,Aliakbar Akbaritabar,50,11,HK,https://api.openalex.org/works?filter=author.id:A5067953991
https://openalex.org/A5058375770,David Gordon Wall,1,0,,https://api.openalex.org/works?filter=author.id:A5058375770
https://openalex.org/A5091914090,Chao‐Ping Hsu,193,41,CN,https://api.openalex.org/works?filter=author.id:A5091914090
https://openalex.org/A5091815434,Florian Saurwein,83,15,AT,https://api.openalex.org/works?filter=author.id:A5091815434
https://openalex.org/A5015237956,Matteo Mazzamurro,10,1,DK,https://api.openalex.org/works?filter=author.id:A5015237956
https://openalex.org/A5066187890,Andrea Passerini,237,28,BE,https://api.openalex.org/works?filter=author.id:A5066187890
https://openalex.org/A5105369812,Shan Wang‐Gohrke,191,51,CA,https://api.openalex.org/works?filter=author.id:A5105369812
https://openalex.org/A5065212478,Huilian Sophie Qiu,21,6,US,https://api.openalex.org/works?filter=author.id:A5065212478
https://openalex.org/A5070324886,Anthony G. Cusimano,2,2,US,https://api.openalex.org/works?filter=author.id:A5070324886
https://openalex.org/A5038897083,Andrés Abeliuk,75,14,US,https://api.openalex.org/works?filter=author.id:A5038897083
https://openalex.org/A5082332656,Abdul Basit Adeel,9,4,US,https://api.openalex.org/works?filter=author.id:A5082332656
https://openalex.org/A5102962995,Munmun De Choudhury,276,60,CA,https://api.openalex.org/works?filter=author.id:A5102962995
https://openalex.org/A5072186861,Carolina Coimbra Vieira,21,4,BR,https://api.openalex.org/works?filter=author.id:A5072186861
https://openalex.org/A5010646067,Sharath Chandra Guntuku,170,32,IN,https://api.openalex.org/works?filter=author.id:A5010646067
https://openalex.org/A5002397457,M.T. Van Koevering,12,8,US,https://api.openalex.org/works?filter=author.id:A5002397457
https://openalex.org/A5024795472,Éric Gilbert,206,56,ES,https://api.openalex.org/works?filter=author.id:A5024795472
https://openalex.org/A5083062158,H. Harald Freudenthaler,48,24,,https://api.openalex.org/works?filter=author.id:A5083062158
https://openalex.org/A5077712228,Simon A. Levin,992,141,CA,https://api.openalex.org/works?filter=author.id:A5077712228
https://openalex.org/A5050856273,Feyza Burak Boston University,1,1,US,https://api.openalex.org/works?filter=author.id:A5050856273
https://openalex.org/A5055036876,Yun‐Shiuan Chuang,48,11,US,https://api.openalex.org/works?filter=author.id:A5055036876
https://openalex.org/A5072892617,Alan J. Wein editor-in-chief,2,1,,https://api.openalex.org/works?filter=author.id:A5072892617
https://openalex.org/A5010281475,Lindsay C. Page,147,27,US,https://api.openalex.org/works?filter=author.id:A5010281475
https://openalex.org/A5092189548,Nicolò Alessandro Girardini,4,0,IT,https://api.openalex.org/works?filter=author.id:A5092189548
https://openalex.org/A5107379548,Nan M. Laird,380,99,US,https://api.openalex.org/works?filter=author.id:A5107379548
https://openalex.org/A5086445428,University of Washington,4,1,US,https://api.openalex.org/works?filter=author.id:A5086445428
https://openalex.org/A5001672070,Young-Rok Do,93,11,KR,https://api.openalex.org/works?filter=author.id:A5001672070
https://openalex.org/A5038043083,Sanja Šćepanović,87,11,FI,https://api.openalex.org/works?filter=author.id:A5038043083
https://openalex.org/A5107177879,Marisol Fonseca-Flores,1,1,,https://api.openalex.org/works?filter=author.id:A5107177879
https://openalex.org/A5062286782,Tamm Mikhail,1,0,RU,https://api.openalex.org/works?filter=author.id:A5062286782
https://openalex.org/A5014129887,Hae‐Won Kim,666,90,GB,https://api.openalex.org/works?filter=author.id:A5014129887
https://openalex.org/A5086655976,Anne-Marie Nußberger,23,8,GB,https://api.openalex.org/works?filter=author.id:A5086655976
https://openalex.org/A5066603590,Liza D. Kelly-Gutiérrez,5,2,MX,https://api.openalex.org/works?filter=author.id:A5066603590
https://openalex.org/A5043059930,Ho-Chun Herbert Chang,56,11,GB,https://api.openalex.org/works?filter=author.id:A5043059930
https://openalex.org/A5100379084,Myeong Soo Lee,968,72,CN,https://api.openalex.org/works?filter=author.id:A5100379084
https://openalex.org/A5037838698,Anna‐Carolina Haensch,29,4,DE,https://api.openalex.org/works?filter=author.id:A5037838698
https://openalex.org/A5097065718,New York University,1,1,,https://api.openalex.org/works?filter=author.id:A5097065718
https://openalex.org/A5059236838,Yong‐Yeol Ahn,238,41,KR,https://api.openalex.org/works?filter=author.id:A5059236838
https://openalex.org/A5017534262,David A. Lagnado,253,41,DE,https://api.openalex.org/works?filter=author.id:A5017534262
https://openalex.org/A5012601669,Laia Albors Zumel,1,1,ES,https://api.openalex.org/works?filter=author.id:A5012601669
https://openalex.org/A5015377066,Zachary T. P. Fried,16,4,US,https://api.openalex.org/works?filter=author.id:A5015377066
https://openalex.org/A5032122455,Jeh‐Jeng Wang,384,35,TW,https://api.openalex.org/works?filter=author.id:A5032122455
https://openalex.org/A5110265657,Edgar Senior Associate Editor Achkar,1,1,US,https://api.openalex.org/works?filter=author.id:A5110265657
