id,display_name,works_api_url,h_index,works_count,country_code
https://openalex.org/A5087990460,Mehdi Moussaïd,https://api.openalex.org/works?filter=author.id:A5087990460,21,105,DE
https://openalex.org/A5069454833,Jordan W. Suchow,https://api.openalex.org/works?filter=author.id:A5069454833,17,115,US
https://openalex.org/A5077079119,Thomas L. Griffiths,https://api.openalex.org/works?filter=author.id:A5077079119,96,764,US
https://openalex.org/A5064296964,Abdullah Almaatouq,https://api.openalex.org/works?filter=author.id:A5064296964,13,97,US
https://openalex.org/A5057243118,P. M. Krafft,https://api.openalex.org/works?filter=author.id:A5057243118,17,111,GB
https://openalex.org/A5071122166,Alejandro Noriega-Campero,https://api.openalex.org/works?filter=author.id:A5071122166,5,37,RU
https://openalex.org/A5101702632,Abdulrahman Alotaibi,https://api.openalex.org/works?filter=author.id:A5101702632,2,31,RU
https://openalex.org/A5069999998,Mark E. Whiting,https://api.openalex.org/works?filter=author.id:A5069999998,14,45,US
https://openalex.org/A5007176508,Alex Pentland,https://api.openalex.org/works?filter=author.id:A5007176508,122,1033,US
https://openalex.org/A5103706325,James B. Evans,https://api.openalex.org/works?filter=author.id:A5103706325,25,83,US
https://openalex.org/A5027814433,Mohammed Alsobay,https://api.openalex.org/works?filter=author.id:A5027814433,3,12,US
https://openalex.org/A5000679279,Duncan J. Watts,https://api.openalex.org/works?filter=author.id:A5000679279,66,217,US
https://openalex.org/A5013559230,Mariam Nouh,https://api.openalex.org/works?filter=author.id:A5013559230,10,34,SA
https://openalex.org/A5043639182,Laura Radaelli,https://api.openalex.org/works?filter=author.id:A5043639182,10,17,IL
https://openalex.org/A5111367077,Alex Pentland,https://api.openalex.org/works?filter=author.id:A5111367077,28,136,US
https://openalex.org/A5071294124,Ming Yin,https://api.openalex.org/works?filter=author.id:A5071294124,23,128,CN
https://openalex.org/A5115598991,Mansour Alsaleh,https://api.openalex.org/works?filter=author.id:A5115598991,17,49,SA
https://openalex.org/A5102756489,Ahmad Alabdulkareem,https://api.openalex.org/works?filter=author.id:A5102756489,6,22,US
https://openalex.org/A5075956753,Erez Shmueli,https://api.openalex.org/works?filter=author.id:A5075956753,27,132,IL
https://openalex.org/A5091452530,Francisco Prieto‐Castrillo,https://api.openalex.org/works?filter=author.id:A5091452530,16,78,ES
https://openalex.org/A5056499434,David G. Rand,https://api.openalex.org/works?filter=author.id:A5056499434,90,510,US
https://openalex.org/A5011229206,Vivek K. Singh,https://api.openalex.org/works?filter=author.id:A5011229206,27,168,US
https://openalex.org/A5033977409,Kael Greco,https://api.openalex.org/works?filter=author.id:A5033977409,4,5,US
https://openalex.org/A5109833231,Abdulrahman Alarifi,https://api.openalex.org/works?filter=author.id:A5109833231,18,55,SA
https://openalex.org/A5073189960,Anas Alfaris,https://api.openalex.org/works?filter=author.id:A5073189960,9,32,SA
https://openalex.org/A5038699799,Riccardo Campari,https://api.openalex.org/works?filter=author.id:A5038699799,5,10,US
https://openalex.org/A5076633756,James A. Evans,https://api.openalex.org/works?filter=author.id:A5076633756,41,304,US
https://openalex.org/A5046561315,Fahad Alhasoun,https://api.openalex.org/works?filter=author.id:A5046561315,7,22,US
https://openalex.org/A5073565809,Yarrow Dunham,https://api.openalex.org/works?filter=author.id:A5073565809,39,221,US
https://openalex.org/A5001257783,Su Lin Blodgett,https://api.openalex.org/works?filter=author.id:A5001257783,15,63,CA
https://openalex.org/A5048132210,Samuel F. Way,https://api.openalex.org/works?filter=author.id:A5048132210,11,29,US
https://openalex.org/A5019928111,Hal Daumé,https://api.openalex.org/works?filter=author.id:A5019928111,69,355,US
https://openalex.org/A5103326255,Carlo Ratti,https://api.openalex.org/works?filter=author.id:A5103326255,84,629,US
https://openalex.org/A5014647140,Aaron Clauset,https://api.openalex.org/works?filter=author.id:A5014647140,48,284,US
https://openalex.org/A5072263832,Johan Ugander,https://api.openalex.org/works?filter=author.id:A5072263832,22,104,US
https://openalex.org/A5074825066,Solon Barocas,https://api.openalex.org/works?filter=author.id:A5074825066,33,97,GB
https://openalex.org/A5046348432,Hanna Wallach,https://api.openalex.org/works?filter=author.id:A5046348432,44,174,US
https://openalex.org/A5045620226,Abigail Z. Jacobs,https://api.openalex.org/works?filter=author.id:A5045620226,11,39,US
https://openalex.org/A5082953212,Cosma Rohilla Shalizi,https://api.openalex.org/works?filter=author.id:A5082953212,29,150,US
https://openalex.org/A5076852435,Katharina Reinecke,https://api.openalex.org/works?filter=author.id:A5076852435,27,107,US
https://openalex.org/A5078151375,Lee Feigenbaum,https://api.openalex.org/works?filter=author.id:A5078151375,5,6,US
https://openalex.org/A5068591642,Tom Heath,https://api.openalex.org/works?filter=author.id:A5068591642,23,88,FR
https://openalex.org/A5028448267,David R. Karger,https://api.openalex.org/works?filter=author.id:A5028448267,94,393,US
https://openalex.org/A5090966134,Adrian Bachmann,https://api.openalex.org/works?filter=author.id:A5090966134,5,6,CH
https://openalex.org/A5060617658,Krishnaprasad Thirunarayan,https://api.openalex.org/works?filter=author.id:A5060617658,29,272,US
https://openalex.org/A5089236260,Diana Maynard,https://api.openalex.org/works?filter=author.id:A5089236260,36,173,GB
https://openalex.org/A5036278905,Christian Bird,https://api.openalex.org/works?filter=author.id:A5036278905,50,187,US
https://openalex.org/A5073592405,Abraham Bernstein,https://api.openalex.org/works?filter=author.id:A5073592405,53,384,CH
https://openalex.org/A5068408717,Enrico Motta,https://api.openalex.org/works?filter=author.id:A5068408717,60,812,GB
https://openalex.org/A5036744986,Prémkumar Dévanbu,https://api.openalex.org/works?filter=author.id:A5036744986,64,304,US
https://openalex.org/A5076172404,Foyzur Rahman,https://api.openalex.org/works?filter=author.id:A5076172404,16,20,US
https://openalex.org/A5012379637,Suzanne Tolmeijer,https://api.openalex.org/works?filter=author.id:A5012379637,8,13,DE
https://openalex.org/A5021537631,Mark Klein,https://api.openalex.org/works?filter=author.id:A5021537631,42,238,CH
https://openalex.org/A5022593047,Markus Kneer,https://api.openalex.org/works?filter=author.id:A5022593047,16,91,AT
https://openalex.org/A5023061106,Cristina Sarasua,https://api.openalex.org/works?filter=author.id:A5023061106,12,49,CH
https://openalex.org/A5019000888,Markus Christen,https://api.openalex.org/works?filter=author.id:A5019000888,31,261,CH
https://openalex.org/A5046597934,Lucien Heitz,https://api.openalex.org/works?filter=author.id:A5046597934,4,12,CH
https://openalex.org/A5085466639,Alena Birrer,https://api.openalex.org/works?filter=author.id:A5085466639,2,6,CH
https://openalex.org/A5031084511,Juliane A. Lischka,https://api.openalex.org/works?filter=author.id:A5031084511,16,80,DE
https://openalex.org/A5062125301,Bibek Paudel,https://api.openalex.org/works?filter=author.id:A5062125301,12,37,NP
https://openalex.org/A5007685841,Laura Laugwitz,https://api.openalex.org/works?filter=author.id:A5007685841,4,14,DE
https://openalex.org/A5041337615,Christoph Kiefer,https://api.openalex.org/works?filter=author.id:A5041337615,14,43,DE
https://openalex.org/A5031816187,Mark Klein,https://api.openalex.org/works?filter=author.id:A5031816187,3,9,US
https://openalex.org/A5079825006,Thomas W. Malone,https://api.openalex.org/works?filter=author.id:A5079825006,60,245,US
https://openalex.org/A5076413226,Katharina Reinecke,https://api.openalex.org/works?filter=author.id:A5076413226,8,19,DE
https://openalex.org/A5102447965,Minh Khoa Nguyen,https://api.openalex.org/works?filter=author.id:A5102447965,1,2,TW
https://openalex.org/A5049140696,Michael Näf,https://api.openalex.org/works?filter=author.id:A5049140696,3,42,GB
https://openalex.org/A5010436269,Krzysztof Z. Gajos,https://api.openalex.org/works?filter=author.id:A5010436269,49,176,US
https://openalex.org/A5046196425,Naim Zierau,https://api.openalex.org/works?filter=author.id:A5046196425,8,25,CH
https://openalex.org/A5031171331,Jan Marco Leimeister,https://api.openalex.org/works?filter=author.id:A5031171331,55,1178,CH
https://openalex.org/A5083020821,Andreas Janson,https://api.openalex.org/works?filter=author.id:A5083020821,19,175,CH
https://openalex.org/A5033406681,Jalil Sebastian Wahdatehagh,https://api.openalex.org/works?filter=author.id:A5033406681,1,1,
https://openalex.org/A5032327024,Serhiy Kandul,https://api.openalex.org/works?filter=author.id:A5032327024,6,42,CH
https://openalex.org/A5052015967,Luca Rossetto,https://api.openalex.org/works?filter=author.id:A5052015967,20,138,IE
https://openalex.org/A5014303032,Ralph Gasser,https://api.openalex.org/works?filter=author.id:A5014303032,16,44,CH
https://openalex.org/A5034703920,Heiko Schuldt,https://api.openalex.org/works?filter=author.id:A5034703920,28,288,CH
https://openalex.org/A5058707736,Loris Sauter,https://api.openalex.org/works?filter=author.id:A5058707736,14,30,CH
https://openalex.org/A5005721051,Dengping Wei,https://api.openalex.org/works?filter=author.id:A5005721051,7,26,CN
https://openalex.org/A5100428031,Ting Wang,https://api.openalex.org/works?filter=author.id:A5100428031,5,10,CN
https://openalex.org/A5100386464,Ji Wang,https://api.openalex.org/works?filter=author.id:A5100386464,8,21,US
https://openalex.org/A5015439547,Martin Sterchi,https://api.openalex.org/works?filter=author.id:A5015439547,3,10,CH
https://openalex.org/A5014487792,Rolf Grütter,https://api.openalex.org/works?filter=author.id:A5014487792,11,67,CH
https://openalex.org/A5112440044,Maria Elena Vargas,https://api.openalex.org/works?filter=author.id:A5112440044,1,1,CH
https://openalex.org/A5063762907,Céline Faverjon,https://api.openalex.org/works?filter=author.id:A5063762907,12,53,FR
https://openalex.org/A5021623495,Heiko Nathues,https://api.openalex.org/works?filter=author.id:A5021623495,21,124,CH
https://openalex.org/A5079449271,John Berezowski,https://api.openalex.org/works?filter=author.id:A5079449271,21,91,CH
https://openalex.org/A5041992609,Hong Joo Lee,https://api.openalex.org/works?filter=author.id:A5041992609,14,105,KR
https://openalex.org/A5062163326,Markus Stocker,https://api.openalex.org/works?filter=author.id:A5062163326,19,176,DE
https://openalex.org/A5017507131,Lorenz Fischer,https://api.openalex.org/works?filter=author.id:A5017507131,6,7,CH
https://openalex.org/A5007071871,Thomas Scharrenbach,https://api.openalex.org/works?filter=author.id:A5007071871,8,21,US
https://openalex.org/A5075479948,Jörg-Uwe Kietz,https://api.openalex.org/works?filter=author.id:A5075479948,10,23,CH
https://openalex.org/A5102991788,Simon Fischer,https://api.openalex.org/works?filter=author.id:A5102991788,21,44,DE
https://openalex.org/A5080699613,Alessandro Margara,https://api.openalex.org/works?filter=author.id:A5080699613,22,88,IT
https://openalex.org/A5090620447,Jacopo Urbani,https://api.openalex.org/works?filter=author.id:A5090620447,22,90,NL
https://openalex.org/A5015694017,Emanuele Della Valle,https://api.openalex.org/works?filter=author.id:A5015694017,29,251,IT
https://openalex.org/A5034927674,Floarea Serban,https://api.openalex.org/works?filter=author.id:A5034927674,6,9,CH
https://openalex.org/A5023644163,Jorge Gonçalves,https://api.openalex.org/works?filter=author.id:A5023644163,38,282,AU
https://openalex.org/A5051758652,Subingqian Hu,https://api.openalex.org/works?filter=author.id:A5051758652,1,1,FI
https://openalex.org/A5028140714,Michael D. Feldman,https://api.openalex.org/works?filter=author.id:A5028140714,88,472,US
https://openalex.org/A5015873569,Vassilis Kostakos,https://api.openalex.org/works?filter=author.id:A5015873569,49,386,AU
https://openalex.org/A5079565971,Christina Nathues,https://api.openalex.org/works?filter=author.id:A5079565971,11,24,CH
https://openalex.org/A5046030036,Elena Simperl,https://api.openalex.org/works?filter=author.id:A5046030036,37,436,GB
https://openalex.org/A5086068103,Mengia Zollinger,https://api.openalex.org/works?filter=author.id:A5086068103,1,2,CH
https://openalex.org/A5011708220,Patrick Minder,https://api.openalex.org/works?filter=author.id:A5011708220,8,15,CH
https://openalex.org/A5112445520,Maria-Elena Vargas,https://api.openalex.org/works?filter=author.id:A5112445520,1,1,CH
https://openalex.org/A5045325634,Sven Seuken,https://api.openalex.org/works?filter=author.id:A5045325634,18,144,CH
https://openalex.org/A5041421536,Natasha Noy,https://api.openalex.org/works?filter=author.id:A5041421536,24,82,US
https://openalex.org/A5037283651,Foster Provost,https://api.openalex.org/works?filter=author.id:A5037283651,58,250,US
https://openalex.org/A5084077919,Shawndra Hill,https://api.openalex.org/works?filter=author.id:A5084077919,25,89,US
https://openalex.org/A5087547837,Tobias Grubenmann,https://api.openalex.org/works?filter=author.id:A5087547837,7,22,GB
https://openalex.org/A5044190205,Gerald Reif,https://api.openalex.org/works?filter=author.id:A5044190205,15,35,CH
https://openalex.org/A5013343430,Marc Chesney,https://api.openalex.org/works?filter=author.id:A5013343430,25,204,CH
https://openalex.org/A5100441715,Wei Zhang,https://api.openalex.org/works?filter=author.id:A5100441715,122,2904,CN
https://openalex.org/A5070003596,Mei Wang,https://api.openalex.org/works?filter=author.id:A5070003596,10,85,CN
https://openalex.org/A5101788615,Matthias Baumgartner,https://api.openalex.org/works?filter=author.id:A5101788615,5,10,CH
https://openalex.org/A5102018239,Huajun Chen,https://api.openalex.org/works?filter=author.id:A5102018239,42,424,CN
https://openalex.org/A5067829989,Dian A. de Vries,https://api.openalex.org/works?filter=author.id:A5067829989,9,16,NL
https://openalex.org/A5065505647,Dmitry Moor,https://api.openalex.org/works?filter=author.id:A5065505647,5,8,CH
https://openalex.org/A5025549071,Daniele Dell’Aglio,https://api.openalex.org/works?filter=author.id:A5025549071,18,89,DK
https://openalex.org/A5039182654,Kirsten Hamelink,https://api.openalex.org/works?filter=author.id:A5039182654,1,1,NL
https://openalex.org/A5082130337,A. Marthe Möller,https://api.openalex.org/works?filter=author.id:A5082130337,6,13,NL
https://openalex.org/A5055766880,Anniek W. Eigenraam,https://api.openalex.org/works?filter=author.id:A5055766880,4,7,NL
https://openalex.org/A5017700623,Rinaldo Kühne,https://api.openalex.org/works?filter=author.id:A5017700623,21,88,NL
https://openalex.org/A5033471397,Susanne E. Baumgartner,https://api.openalex.org/works?filter=author.id:A5033471397,29,130,NL
https://openalex.org/A5086458025,Marieke S. Wieringa,https://api.openalex.org/works?filter=author.id:A5086458025,1,4,NL
https://openalex.org/A5112460175,Jochen Peter,https://api.openalex.org/works?filter=author.id:A5112460175,3,5,NL
https://openalex.org/A5037694810,Jochen Peter,https://api.openalex.org/works?filter=author.id:A5037694810,57,140,NL
https://openalex.org/A5047289699,Mark Boukes,https://api.openalex.org/works?filter=author.id:A5047289699,23,83,NL
https://openalex.org/A5067142016,M. E. J. Newman,https://api.openalex.org/works?filter=author.id:A5067142016,101,347,US
https://openalex.org/A5008033989,Cristopher Moore,https://api.openalex.org/works?filter=author.id:A5008033989,56,414,US
https://openalex.org/A5069948947,Benjamin H. Good,https://api.openalex.org/works?filter=author.id:A5069948947,22,73,US
https://openalex.org/A5027079032,Daniel B. Larremore,https://api.openalex.org/works?filter=author.id:A5027079032,34,129,US
https://openalex.org/A5056242621,Roberta Sinatra,https://api.openalex.org/works?filter=author.id:A5056242621,28,85,DK
https://openalex.org/A5027903946,Samuel Arbesman,https://api.openalex.org/works?filter=author.id:A5027903946,13,27,US
https://openalex.org/A5078253058,Yves-Alexandre de Montjoye,https://api.openalex.org/works?filter=author.id:A5078253058,22,103,GB
https://openalex.org/A5000038347,Maxwell Young,https://api.openalex.org/works?filter=author.id:A5000038347,16,106,US
https://openalex.org/A5032779977,Kristian Skrede Gleditsch,https://api.openalex.org/works?filter=author.id:A5032779977,56,278,GB
https://openalex.org/A5110544572,Yogesh Virkar,https://api.openalex.org/works?filter=author.id:A5110544572,8,26,US
https://openalex.org/A5011168888,Homa Hosseinmardi,https://api.openalex.org/works?filter=author.id:A5011168888,12,21,US
https://openalex.org/A5080732494,Markus Möbius,https://api.openalex.org/works?filter=author.id:A5080732494,30,106,
https://openalex.org/A5101803962,Weihua Li,https://api.openalex.org/works?filter=author.id:A5101803962,12,19,CN
https://openalex.org/A5055446394,Sam Zhang,https://api.openalex.org/works?filter=author.id:A5055446394,10,28,US
https://openalex.org/A5054707908,David Rothschild,https://api.openalex.org/works?filter=author.id:A5054707908,26,223,US
https://openalex.org/A5101965096,Zhiming Zheng,https://api.openalex.org/works?filter=author.id:A5101965096,22,139,CN
https://openalex.org/A5063648924,Vishal Sanwalani,https://api.openalex.org/works?filter=author.id:A5063648924,10,13,US
https://openalex.org/A5030987696,Amir Ghasemian,https://api.openalex.org/works?filter=author.id:A5030987696,8,26,US
https://openalex.org/A5089831647,Vamsi Kalapala,https://api.openalex.org/works?filter=author.id:A5089831647,3,4,US
https://openalex.org/A5036936081,Skyler Cranmer,https://api.openalex.org/works?filter=author.id:A5036936081,24,282,US
https://openalex.org/A5054519023,Allison C. Morgan,https://api.openalex.org/works?filter=author.id:A5054519023,10,19,US
https://openalex.org/A5014032439,Ryan Woodard,https://api.openalex.org/works?filter=author.id:A5014032439,23,106,GB
https://openalex.org/A5054164320,Dimitrios J. Economou,https://api.openalex.org/works?filter=author.id:A5054164320,2,5,CA
https://openalex.org/A5078651528,Winter Mason,https://api.openalex.org/works?filter=author.id:A5078651528,26,64,US
https://openalex.org/A5088553895,Lindsay Heger,https://api.openalex.org/works?filter=author.id:A5088553895,7,19,US
https://openalex.org/A5048181040,K. Hunter Wapman,https://api.openalex.org/works?filter=author.id:A5048181040,5,24,US
https://openalex.org/A5011588754,Nicholas LaBerge,https://api.openalex.org/works?filter=author.id:A5011588754,4,19,US
https://openalex.org/A5101676626,Eun Lee,https://api.openalex.org/works?filter=author.id:A5101676626,9,46,KR
https://openalex.org/A5011256345,S. Redner,https://api.openalex.org/works?filter=author.id:A5011256345,67,337,US
https://openalex.org/A5037488679,Sears Merritt,https://api.openalex.org/works?filter=author.id:A5037488679,5,11,US
https://openalex.org/A5110118358,Frederik W. Wiegel,https://api.openalex.org/works?filter=author.id:A5110118358,11,44,NL
https://openalex.org/A5101810876,David J. Schwab,https://api.openalex.org/works?filter=author.id:A5101810876,46,141,US
https://openalex.org/A5110702582,Sidney Redner,https://api.openalex.org/works?filter=author.id:A5110702582,22,117,US
https://openalex.org/A5018260791,Mark S. Rosentraub,https://api.openalex.org/works?filter=author.id:A5018260791,24,141,US
https://openalex.org/A5088345408,Andrew J. Challinor,https://api.openalex.org/works?filter=author.id:A5088345408,63,256,GB
https://openalex.org/A5084730489,Polly Ericksen,https://api.openalex.org/works?filter=author.id:A5084730489,24,91,KE
https://openalex.org/A5013702236,Mario Herrero,https://api.openalex.org/works?filter=author.id:A5013702236,106,558,US
https://openalex.org/A5044287766,Philip K. Thornton,https://api.openalex.org/works?filter=author.id:A5044287766,93,529,KE
https://openalex.org/A5113886631,Abigail L. Horn,https://api.openalex.org/works?filter=author.id:A5113886631,8,25,US
https://openalex.org/A5074213306,Jun Koo,https://api.openalex.org/works?filter=author.id:A5074213306,17,63,KR
https://openalex.org/A5010996132,H. Friedrich,https://api.openalex.org/works?filter=author.id:A5010996132,30,151,DE
https://openalex.org/A5003902089,Bruce M. Campbell,https://api.openalex.org/works?filter=author.id:A5003902089,81,469,US
https://openalex.org/A5031049608,Piet van Asten,https://api.openalex.org/works?filter=author.id:A5031049608,38,206,UG
https://openalex.org/A5002355413,Leslie Lipper,https://api.openalex.org/works?filter=author.id:A5002355413,40,163,US
https://openalex.org/A5061184279,Robert B. Zougmoré,https://api.openalex.org/works?filter=author.id:A5061184279,43,283,SN
https://openalex.org/A5103848357,Jeff Andresen,https://api.openalex.org/works?filter=author.id:A5103848357,10,26,US
https://openalex.org/A5023634776,G. Alagarswamy,https://api.openalex.org/works?filter=author.id:A5023634776,22,55,US
https://openalex.org/A5111376905,Peter G. Jones,https://api.openalex.org/works?filter=author.id:A5111376905,82,4725,DE
https://openalex.org/A5034413838,Patti Kristjanson,https://api.openalex.org/works?filter=author.id:A5034413838,45,199,US
https://openalex.org/A5062678097,Tom Owiyo,https://api.openalex.org/works?filter=author.id:A5062678097,7,11,CI
https://openalex.org/A5113226523,R.L. Kruska,https://api.openalex.org/works?filter=author.id:A5113226523,21,52,KE
https://openalex.org/A5084000535,An Notenbaert,https://api.openalex.org/works?filter=author.id:A5084000535,28,507,KE
https://openalex.org/A5082378819,Elizabeth M. Jones,https://api.openalex.org/works?filter=author.id:A5082378819,24,93,NO
https://openalex.org/A5111480402,N. Bekele,https://api.openalex.org/works?filter=author.id:A5111480402,2,3,ET
https://openalex.org/A5102770032,Carlos Ayán Pérez,https://api.openalex.org/works?filter=author.id:A5102770032,3,7,US
https://openalex.org/A5022137762,Laura Cramer,https://api.openalex.org/works?filter=author.id:A5022137762,17,52,KE
https://openalex.org/A5073878074,Wiebke Förch,https://api.openalex.org/works?filter=author.id:A5073878074,7,38,KE
https://openalex.org/A5025308946,Carlos Barahona,https://api.openalex.org/works?filter=author.id:A5025308946,11,31,GB
https://openalex.org/A5073416452,L. Claessens,https://api.openalex.org/works?filter=author.id:A5073416452,33,126,BE
https://openalex.org/A5060215475,Abisalom Omolo,https://api.openalex.org/works?filter=author.id:A5060215475,8,15,KE
https://openalex.org/A5044462604,John M. Antle,https://api.openalex.org/works?filter=author.id:A5044462604,59,315,US
https://openalex.org/A5071935319,J.J. Stoorvogel,https://api.openalex.org/works?filter=author.id:A5071935319,44,290,NL
https://openalex.org/A5079817462,CJ Klapwijk,https://api.openalex.org/works?filter=author.id:A5079817462,1,1,UG
https://openalex.org/A5007219017,Roberto O. Valdivia,https://api.openalex.org/works?filter=author.id:A5007219017,21,90,US
https://openalex.org/A5015031937,Thomas Schuetz,https://api.openalex.org/works?filter=author.id:A5015031937,2,18,DE
https://openalex.org/A5039555982,David Abreu,https://api.openalex.org/works?filter=author.id:A5039555982,5,15,PT
https://openalex.org/A5023045063,Mark T. van Wijk,https://api.openalex.org/works?filter=author.id:A5023045063,64,246,KE
https://openalex.org/A5085229748,S. Vermeulen,https://api.openalex.org/works?filter=author.id:A5085229748,17,37,BE
https://openalex.org/A5109239282,TS Rosenstock,https://api.openalex.org/works?filter=author.id:A5109239282,1,1,KE
https://openalex.org/A5083662385,Wiebke Förch,https://api.openalex.org/works?filter=author.id:A5083662385,11,11,BW
https://openalex.org/A5077023973,K.E. Giller,https://api.openalex.org/works?filter=author.id:A5077023973,104,909,NL
https://openalex.org/A5001824671,B. M. Campbell,https://api.openalex.org/works?filter=author.id:A5001824671,9,18,DK
https://openalex.org/A5059003949,Jana Körner,https://api.openalex.org/works?filter=author.id:A5059003949,5,8,VN
https://openalex.org/A5062717594,Olaf Westermann,https://api.openalex.org/works?filter=author.id:A5062717594,7,11,DK
https://openalex.org/A5014041917,Peter Havlík,https://api.openalex.org/works?filter=author.id:A5014041917,88,801,AT
https://openalex.org/A5057532114,Elizabeth Carabine,https://api.openalex.org/works?filter=author.id:A5057532114,10,16,GB
https://openalex.org/A5113777353,Ade Freeman,https://api.openalex.org/works?filter=author.id:A5113777353,3,4,
https://openalex.org/A5070354352,Jim Addison,https://api.openalex.org/works?filter=author.id:A5070354352,1,4,
https://openalex.org/A5007308345,Okeyo Mwai,https://api.openalex.org/works?filter=author.id:A5007308345,23,88,KE
https://openalex.org/A5083632414,Claire Bedelian,https://api.openalex.org/works?filter=author.id:A5083632414,9,17,DK
https://openalex.org/A5020138125,Ben Henderson,https://api.openalex.org/works?filter=author.id:A5020138125,15,45,US
https://openalex.org/A5097413504,STEEG J. VAN DE STEEG,https://api.openalex.org/works?filter=author.id:A5097413504,1,1,
https://openalex.org/A5089476171,Peter Jones,https://api.openalex.org/works?filter=author.id:A5089476171,28,401,GB
https://openalex.org/A5014735114,Jeffrey A. Andresen,https://api.openalex.org/works?filter=author.id:A5014735114,23,85,US
https://openalex.org/A5057529516,Brent M. Lofgren,https://api.openalex.org/works?filter=author.id:A5057529516,26,89,US
https://openalex.org/A5054374883,Nathan Moore,https://api.openalex.org/works?filter=author.id:A5054374883,27,109,US
https://openalex.org/A5109804109,J. Olson,https://api.openalex.org/works?filter=author.id:A5109804109,15,36,US
https://openalex.org/A5102970018,John J. McDermott,https://api.openalex.org/works?filter=author.id:A5102970018,40,258,US
https://openalex.org/A5029912679,Bryan C. Pijanowski,https://api.openalex.org/works?filter=author.id:A5029912679,54,220,US
https://openalex.org/A5091503925,Jiaguo Qi,https://api.openalex.org/works?filter=author.id:A5091503925,66,320,US
https://openalex.org/A5079835659,Pius Z. Yanda,https://api.openalex.org/works?filter=author.id:A5079835659,23,118,TZ
https://openalex.org/A5110382641,Ed Rege,https://api.openalex.org/works?filter=author.id:A5110382641,3,10,US
https://openalex.org/A5003644247,Blane Harvey,https://api.openalex.org/works?filter=author.id:A5003644247,17,71,CA
https://openalex.org/A5113792033,P. K. Joshi,https://api.openalex.org/works?filter=author.id:A5113792033,28,249,NP
https://openalex.org/A5087498803,Barun Deb Pal,https://api.openalex.org/works?filter=author.id:A5087498803,9,61,IN
https://openalex.org/A5004416456,Pramod Aggarwal,https://api.openalex.org/works?filter=author.id:A5004416456,53,285,IN
https://openalex.org/A5069709112,Marissa Van Epp,https://api.openalex.org/works?filter=author.id:A5069709112,6,10,NL
https://openalex.org/A5057506645,Emily Baker,https://api.openalex.org/works?filter=author.id:A5057506645,4,8,US
https://openalex.org/A5008003726,Jayadipta Ghosh,https://api.openalex.org/works?filter=author.id:A5008003726,22,74,IN
https://openalex.org/A5007852883,A. Dunnett,https://api.openalex.org/works?filter=author.id:A5007852883,6,6,IN
https://openalex.org/A5059454501,Arun Khatri‐Chhetri,https://api.openalex.org/works?filter=author.id:A5059454501,21,67,US
https://openalex.org/A5045941357,Paresh Shirsath,https://api.openalex.org/works?filter=author.id:A5045941357,17,111,IN
https://openalex.org/A5055202620,Peter Steward,https://api.openalex.org/works?filter=author.id:A5055202620,16,32,KE
https://openalex.org/A5033385575,Todd S. Rosenstock,https://api.openalex.org/works?filter=author.id:A5033385575,39,238,FR
https://openalex.org/A5045420616,Helen Gurney-Smith,https://api.openalex.org/works?filter=author.id:A5045420616,2,3,CA
https://openalex.org/A5088980751,Aidan D. Farrell,https://api.openalex.org/works?filter=author.id:A5088980751,18,66,TT
https://openalex.org/A5080026572,Camila Bonilla,https://api.openalex.org/works?filter=author.id:A5080026572,10,36,NL
https://openalex.org/A5022695123,M.J. Kropff,https://api.openalex.org/works?filter=author.id:A5022695123,58,331,FR
https://openalex.org/A5040609282,Delphine Deryng,https://api.openalex.org/works?filter=author.id:A5040609282,38,93,FI
https://openalex.org/A5078211596,Julián Ramírez-Villegas,https://api.openalex.org/works?filter=author.id:A5078211596,42,221,CO
https://openalex.org/A5018173457,Jacobo Arango,https://api.openalex.org/works?filter=author.id:A5018173457,31,196,CO
https://openalex.org/A5090388785,Rachel Bezner Kerr,https://api.openalex.org/works?filter=author.id:A5090388785,44,175,US
https://openalex.org/A5111554821,Robin S. Reid,https://api.openalex.org/works?filter=author.id:A5111554821,49,179,US
https://openalex.org/A5032270292,Uwe Deichmann,https://api.openalex.org/works?filter=author.id:A5032270292,38,160,US
https://openalex.org/A5000112433,S.G.A. Leak,https://api.openalex.org/works?filter=author.id:A5000112433,21,56,GB
https://openalex.org/A5018598966,W. T. Bowen,https://api.openalex.org/works?filter=author.id:A5018598966,16,41,US
https://openalex.org/A5113168823,Russell L. Kruska,https://api.openalex.org/works?filter=author.id:A5113168823,9,13,KE
https://openalex.org/A5079812808,Andrés C. Ravelo,https://api.openalex.org/works?filter=author.id:A5079812808,8,35,AR
https://openalex.org/A5031413259,John C. Brock,https://api.openalex.org/works?filter=author.id:A5031413259,33,236,US
https://openalex.org/A5043034397,G. Thomas Farmer,https://api.openalex.org/works?filter=author.id:A5043034397,20,87,GB
https://openalex.org/A5057202182,J. E. Brink,https://api.openalex.org/works?filter=author.id:A5057202182,3,5,US
https://openalex.org/A5072800700,Paul W. Wilkens,https://api.openalex.org/works?filter=author.id:A5072800700,19,30,US
https://openalex.org/A5037624863,Pierre Martre,https://api.openalex.org/works?filter=author.id:A5037624863,53,229,FR
https://openalex.org/A5072022077,Frank Ewert,https://api.openalex.org/works?filter=author.id:A5072022077,80,471,DE
